func_name,k0_ires,k1_ires,k2_ires,k3_ires,k4_ires,k5_ires,k6_ires,k7_ires,k8_ires,k9_ires,k10_ires
AbstractMetricsContext.getAllRecords,0.768537693,0.939033508,0.936785936,0.956035279,0.93854326,0.936520815,0.940872788,0.938486338,0.944087267,0.936511159,0.949208558
LocaleUtils.createResourceFilesRegex,0.956685523,0.919044137,0.923819721,0.948135548,0.917756557,0.942485332,0.940700114,0.92815274,0.937789977,0.936237574,0.936214566
HashSlotArrayBase.migrateTo,0.738144049,0.777258635,0.808467627,0.831305286,0.822749197,0.824844241,0.811789274,0.820460618,0.841800213,0.812734485,0.794856071
StatementUtil.getGeneratedKeyOfLong,0.95935744,0.967044592,0.967044592,0.959183297,0.967044592,0.967044592,0.967576385,0.967576385,0.967576385,0.967044592,0.967576385
GEOSTransform.FGFtoSat,0.891488471,0.892055631,0.843053579,0.920120278,0.843053579,0.843053579,0.843053579,0.843053579,0.843053579,0.843053579,0.84473604
Indices.isScalar,0.893918954,0.919523537,0.893632531,0.890682903,0.854753494,0.893632531,0.898233354,0.877036452,0.894863904,0.87412256,0.897975683
AtomTetrahedralLigandPlacer3D.rescaleBondLength,0.803746285,0.915240943,0.924681306,0.924459973,0.924697995,0.924681306,0.924697995,0.924681306,0.924681306,0.924697995,0.924681306
GempakFileReader.init,0.738957945,0.88327384,0.88327384,0.709175604,0.710528791,0.710671723,0.710528791,0.833255529,0.710528791,0.710344791,0.88327384
MetaKeywords.getOverviewMetaKeywords,0.714478647,0.760244608,0.760244608,0.767913432,0.760244608,0.776295662,0.774914384,0.774426758,0.802574277,0.748934507,0.774426758
DebugMolecularFormula.addIsotope,0.993132768,0.993081272,0.984737456,0.948031841,0.984591603,0.984737456,0.993081272,0.993081272,0.993093908,0.993093908,0.993081272
Character.codePointBefore,0.945398973,0.969854116,0.99992609,0.996093687,0.993004203,0.99992609,0.992976785,0.992976785,0.99992609,0.99992609,1
ClassReader.getLong,0.927784111,0.722153246,0.999893963,0.999893913,0.999893963,0.999874711,0.999894023,1.000000119,1.000000119,0.999893963,0.999889851
ChemModelManipulator.removeAtomAndConnectedElectronContainers,0.840963329,0.972042799,0.973196447,0.973967009,0.973196447,0.973907888,0.974486589,0.955524564,0.966843545,0.965583086,0.940407336
PoissonDistribution.pmf,0.923902599,0.904311121,0.959752977,0.954004377,0.958339334,0.929951668,0.963032067,0.904311121,0.911175549,0.96647352,0.963032067
FSNamesystem.invalidateCorruptReplicas,0.9404266,0.964692593,0.967665076,0.975569391,0.959916711,0.96157223,0.962223291,0.962629437,0.962952316,0.97484833,0.967496514
DebugReactionSet.removeReaction,0.945567366,0.935617447,0.944826841,0.954131509,0.944826841,0.944826841,0.944682181,0.944491446,0.944491446,0.944826841,0.944581866
FactoryIntensityPoint.fast,0.94356032,0.957564414,0.892245233,0.984949613,0.985032201,0.999899387,0.999891043,0.984944046,0.984944046,0.999918342,0.984960318
GribCdmIndex.getType,0.900851745,0.920678377,0.951251447,0.91636667,0.920294225,0.944322348,0.935223639,0.935223639,0.933378398,0.907748759,0.942847431
RegularCyclicVertexSearch.buildVertexColor,0.845810798,0.886999965,0.867531359,0.822259545,0.901341617,0.888051689,0.919297993,0.918649971,0.919093847,0.915521979,0.915554523
MSTSplit.omitEdge,0.929711694,0.944639206,0.929017484,0.92710102,0.930837274,0.936701179,0.937518358,0.934690475,0.942956209,0.9409554,0.935035944
MutableHashTable.ensureNumBuffersReturned,0.825739688,0.903594732,0.901599526,0.922335473,0.925796688,0.925538301,0.925352752,0.925553679,0.925538301,0.925538301,0.925893068
SDBaseOps.gather,0.905658177,0.999884963,0.999884963,1,0.999884963,0.999884963,1.000000119,1.000000119,1.000000119,0.999884963,1.000000119
GribVariableRenamer.makeMapBeans,0.948771377,0.929367304,0.967466593,0.910914267,0.955393136,0.955393136,0.915264606,0.929623485,0.937647223,0.937946796,0.944509029
CmsJlanNetworkFile.getFullChildPath,0.900315814,0.908799529,0.899896383,0.79296384,0.907647431,0.909872651,0.9005059,0.90059638,0.91559279,0.899896383,0.900256217
SameDiff.convertToVariables,0.835146764,0.870546281,0.87075609,0.88540518,0.894068182,0.886361301,0.897688925,0.905689478,0.905400693,0.913227141,0.919112504
GuiBootstrap.setupLocale,0.88594951,0.876971722,0.854834139,0.91406766,0.918670297,0.940103829,0.95261997,0.941589713,0.923967957,0.935904622,0.942836225
WKTParser.eatParameter,0.952853293,0.980947495,0.931681156,0.980885653,0.962733507,0.962572157,0.962519884,0.981146574,0.980947495,0.980947495,0.928865135
OceanS.getCoordinateArray,0.689987477,0.788854361,0.944170117,0.918901475,0.920206547,0.920158327,0.943934977,0.944170117,0.944170117,0.944170117,0.943934977
CmsXmlContentEditor.getXmlEditorIncludes,0.836852913,0.819856942,0.835448742,0.914156677,0.827265203,0.819214702,0.816735983,0.804387152,0.844829798,0.827625334,0.851929486
SourceUnit.convert,0.679277056,0.575397909,0.666851342,0.770190931,0.649477124,0.663463473,0.717983484,0.63102144,0.630591869,0.665320456,0.635112464
GroovyMain.setupContextClassLoader,0.852678363,0.926410377,0.929082394,0.928664154,0.929082394,0.929082394,0.929082394,0.929249704,0.928388298,0.929082394,0.928559601
NDArrayMessage.chunkedMessages,0.936644326,0.963816941,0.951098919,0.955773584,0.958516717,0.96079123,0.951565385,0.953890204,0.961553097,0.952163577,0.956364632
JTableSorted.ensureRowIsVisible,0.847962583,0.961949944,0.853785038,0.855519484,0.961949944,0.962199688,0.961949944,0.962199688,0.961949944,0.962199688,0.961949944
SerializationUtils.writeObject,0.95113834,0.993557274,0.950894058,0.942335083,0.982793927,0.950894058,0.950894058,0.951363564,0.982565522,0.982565522,0.982207775
DefaultTableColumn.getValue,0.743297773,0.740521908,0.740521908,0.739999878,0.740521908,0.740521908,0.741600394,0.740521908,0.741600394,0.740740418,0.7399593
CmsContainerpageController.unlockContainerpage,0.822855779,0.882110894,0.878482401,0.910043708,0.883161664,0.884028733,0.883637667,0.88147825,0.884028733,0.928336024,0.93115443
RandomProjectedNeighborsAndDensities.splitRandomly,0.848692631,0.8897295,0.916200936,0.918020755,0.918044925,0.906351328,0.922996402,0.862001896,0.886815429,0.918869913,0.892996788
CheckpointCoordinator.triggerSynchronousSavepoint,0.950218055,0.967902482,0.967902482,0.992742308,0.962957323,0.987684906,1.000000119,0.992678523,0.992678523,0.992678523,0.992826045
ChemFile.addChemSequence,0.905678405,0.922551155,0.996773183,0.970001534,0.96993351,0.969447672,0.969817936,0.960907519,0.960907519,0.969447672,0.969817936
PluginPassiveScanner.setDefaultAlertThreshold,0.981919303,0.954670846,0.954885781,0.95854551,0.961751282,0.961977005,0.961751282,0.961751282,0.961977005,0.983527541,0.961751282
BinaryEllipseDetector.process,0.822691917,0.903241336,0.917360544,0.904742005,0.902214229,0.913818836,0.906838,0.935283422,0.915820003,0.899775386,0.897464812
DocCommentParser.reference,0.73084225,0.741505921,0.862633049,0.82283834,0.781901717,0.85417217,0.947497308,0.854119003,0.837753594,0.770725191,0.811187565
Symbol.location,0.88380433,0.859802783,0.868631482,0.85921848,0.838530838,0.891746759,0.9114905,0.891746759,0.891746759,0.891746759,0.911407471
StylesheetRoot.recomposeAttributeSets,0.936536984,0.922980368,0.934035599,0.911360718,0.929180026,0.918006301,0.933300316,0.918354988,0.923674047,0.93798852,0.918355048
EmulatedFields.get,0.727765014,0.961394429,0.961963654,0.964022898,0.937140584,0.961963654,0.923958898,0.963862896,0.923958898,0.946988463,0.923958898
Resolve.findInheritedMemberType,0.826799968,0.866631687,0.966143966,0.94923993,0.980952024,0.973867178,0.972406149,0.972406149,0.962274432,0.972724199,0.968403637
Pattern.times,0.896109289,0.897723317,0.892647505,0.955355677,0.903752327,0.923501849,0.921988249,0.899178922,0.956487656,0.948217094,0.910884261
RadialCoordSys.getMaximumRadial,0.911377265,0.912914872,0.903054655,0.923789908,0.918077171,0.916357934,0.936725259,0.927993894,0.940109372,0.933625817,0.943183064
FileUtil.size,0.809876223,0.846682727,0.83744204,0.870069183,0.836479843,0.830417335,0.838703871,0.83744204,0.836479843,0.83744204,0.799142301
A_CmsUploadDialog.setHeight,0.808198582,0.93059659,0.943501353,0.901240833,0.943370283,0.945437789,0.937904119,0.922461927,0.93709451,0.946529865,0.921722293
MetricsUtil.parseMetricName,0.840978046,0.909281492,0.91615963,0.867820236,0.901474357,0.881510615,0.915347278,0.862655997,0.883066416,0.861843407,0.875977516
SaturationChecker.newSaturate,0.903318248,0.961300015,0.965384126,0.912066908,0.971827924,0.961736202,0.963796437,0.959094465,0.959152997,0.966728985,0.968173385
DString.deserialize,0.774629108,0.801145256,0.84352982,0.837774169,0.819728434,0.803852141,0.823392689,0.814806402,0.822907031,0.831044495,0.814474463
CmsSecurityManager.getUsersWithoutAdditionalInfo,0.817300964,0.981001616,0.994556546,0.990118399,0.967283607,0.967283607,0.967782497,0.96754396,0.964722633,0.96645236,0.966421366
RestClusterClient.getJobDetails,0.815670828,0.861271322,0.820416689,0.902923143,0.820207596,0.951161087,0.861857057,0.942507982,0.942262292,0.942262292,0.941902161
InMemoryIDistanceIndex.binarySearch,0.839573762,0.9439044,0.9439044,0.957823821,0.94483161,0.937673807,0.94483161,0.94483161,0.955038786,0.9439044,0.926248372
ClassNodeUtils.hasPossibleStaticProperty,0.851619125,0.854489028,0.87614888,0.902295047,0.882128119,0.87614888,0.879380524,0.887901008,0.887901008,0.892642379,0.882536471
FactoryDerivativeSparse.createLaplacian,0.873895203,0.898560047,0.843931139,0.869124228,0.922129154,0.914107263,0.914637208,0.914697289,0.914107263,0.922068834,0.914448619
StaticTypeCheckingSupport.isUsingUncheckedGenerics,0.966282545,0.968204677,0.976296782,0.970844147,0.975833118,0.975803435,0.975882709,0.975833118,0.959048271,0.975759983,0.959869266
TreeNode.findTreeNode,0.991746654,0.930237651,0.98035419,0.981488955,0.933402419,0.998881698,0.998946846,0.991703033,0.991796136,0.973066807,0.992057681
IMatrix.getVectorFromColumn,0.841475744,0.999889433,0.999911427,0.999895144,0.999875128,0.999917507,0.999889374,0.999889433,0.999917507,0.999917507,0.999862254
EdmondsMaximumMatching.parent,0.57842299,0.707762957,0.707969666,0.647276875,0.682122946,0.679807365,0.707762957,0.681132674,0.707969666,0.707969666,0.707969666
RequiredParameters.helpText,0.918745102,0.931169927,0.921324134,0.929363099,0.924029469,0.924678922,0.924029469,0.917897165,0.925061941,0.919375479,0.923702836
Variable.isCaching,0.847043905,0.835592866,0.83483541,0.881384958,0.835592866,0.846198201,0.835592866,0.83483541,0.868809819,0.83483541,0.841054082
ZCurveSpatialSorter.pivotizeList1D,0.93389829,0.922902226,0.904986203,0.920703873,0.924520254,0.937516034,0.903465986,0.924340189,0.933519185,0.908514559,0.931800485
FSNamesystem.registerMBean,0.916594417,0.920778155,0.938574731,0.930293882,0.928046346,0.928057909,0.942466915,0.950974762,0.95564425,0.880988121,0.891137004
IMatrix.getVectorFromDiagonal,0.870754021,0.997260153,0.997260153,0.980992558,0.997335434,0.997308373,0.997335434,0.997335434,0.997260153,0.997260153,0.997335434
EllipsesIntoClusters.init,0.919026074,0.910415113,0.927487612,0.940816957,0.940516174,0.926374793,0.951028466,0.942042112,0.952043116,0.951196313,0.951028466
SDArray.serialize,0.723610074,0.78678298,0.78678298,0.758547264,0.829572618,0.766521931,0.768049061,0.779720843,0.875081301,0.858808637,0.880760372
ImplMedianSortNaive.process,0.9243558,0.924901187,0.919592202,0.947560743,0.964983046,0.966858923,0.965832889,0.94647336,0.961402178,0.896717548,0.961722791
FeatureBagging.run,0.811995169,0.869608998,0.853190303,0.89825716,0.891607881,0.883063436,0.909970939,0.911885917,0.903946519,0.919074416,0.916191161
VariableScopeVisitor.visitBlockStatement,0.923231188,0.965269804,0.970609546,0.970528266,0.970528364,0.970609546,0.970528364,0.970528364,0.970609546,0.970609546,0.970528364
ResultUtil.getCollectionResults,0.91965516,0.988511384,0.994997442,0.999921042,0.999921083,0.999930918,0.994925201,1,0.994809747,0.994809747,1
I18N.setLocale,0.877443293,0.864863098,0.860215187,0.84579664,0.860063136,0.870880485,0.851379454,0.830496132,0.876960099,0.833715856,0.819663823
TaskRingBuffer.isTask,0.846905636,0.99989152,0.999920249,0.999891523,1,0.999923348,0.99989152,1,0.99989152,1,1
Counters.findCounter,0.861627458,0.879562378,0.879407883,0.882165282,0.847579837,0.879562378,0.851189792,0.876647532,0.87654978,0.8648507,0.864349604
CmsLockUtil.withLockedResources,0.919919258,0.924800992,0.93075341,0.939927655,0.918498039,0.931144357,0.933387756,0.935856283,0.918020189,0.938052654,0.937694848
Configuration.banDevice,0.915871025,0.9364568,0.948829174,0.93051346,0.948829174,0.948829174,0.947779417,0.924381673,0.947779417,0.948084593,0.948218048
GridHorizCoordSys.makeMSGgeostationary,0.78859052,0.903116941,0.901172757,0.901904071,0.912886024,0.918217063,0.903454065,0.884810925,0.902451754,0.887708008,0.891378343
RingbufferMergeData.add,0.895031165,0.89954561,0.852526605,0.839392549,0.835333526,0.837677002,0.871373951,0.837980211,0.853528917,0.837980211,0.835759282
AutoEncoder.encode,0.871132892,0.975285709,0.975218534,0.972924628,0.974610031,0.975218534,0.975285709,0.975218534,0.975218534,0.975218534,0.974979699
HarFileSystem.getHarAuth,0.804417801,0.924463809,0.925929308,0.93627543,0.930478156,0.825814009,0.924463809,0.926217496,0.930478156,0.925929308,0.926217496
HazelcastClientCachingProvider.getOrCreateByInstanceName,0.979727608,0.997277558,0.997277558,1,0.997103393,0.99734199,0.987372816,0.98760277,0.98760277,0.997277558,0.997277558
CudaZeroHandler.getAllocationStatistics,0.862598116,0.871222556,0.87108016,0.86568158,0.872965813,0.876919568,0.880351067,0.875741899,0.815858662,0.924449325,0.89190954
RollingSink.setFSConfig,0.942948998,0.98436445,0.984381795,0.999876715,0.984151244,0.984169781,0.98436445,0.984381795,0.984381795,0.984381795,0.984381795
NDArrayIndex.indexesFor,0.891063638,0.998598218,0.910688698,0.969517402,0.941004872,0.91287756,0.940489948,0.940915644,0.940915644,0.940915644,0.940915644
ExpGammaDistribution.logcdf,0.932525948,0.92302388,0.961113036,0.966192605,0.939550102,0.928940296,0.919345558,0.928219378,0.928708732,0.928219378,0.928219378
DFSInputStream.readBuffer,0.871341157,0.886588633,0.840079129,0.843516954,0.842425168,0.830454826,0.827109277,0.861369848,0.862371743,0.862399638,0.852091253
TransformProcessSequenceRecordReader.nextRecord,0.736531428,0.84981823,0.479659647,0.882016883,0.91367501,0.928794146,0.925861716,1,1,1,1
AllFilterPanel.getBtnDisableAll,0.947497279,0.999925137,0.999925137,0.999925038,1.000000119,0.999927163,0.999916136,0.999925137,0.999925137,0.999925137,0.999925137
ArgumentAttr.processArg,0.918211676,0.873525023,0.898518562,0.906085755,0.877132893,0.900846541,0.863842487,0.870017052,0.882063687,0.882843554,0.884417892
SDNN.dotProductAttention,0.866986418,0.999877214,0.999877214,0.999910829,1,0.999903798,1,0.999877214,0.999877214,0.999877214,0.999877214
ResultPartition.pin,0.901263606,0.906968713,0.903100669,0.782927199,0.903100669,0.851582468,0.853274405,0.903100669,0.903100669,0.903100669,0.824808896
CompletableFuture.encodeRelay,0.787278796,0.927747369,0.949507773,0.955266199,0.955123484,0.949344575,0.945398867,0.949507773,0.945019186,0.945019186,0.945019186
GPathResult.getBody,0.898763669,0.923990488,0.922857404,0.907032045,0.907075644,0.912949443,0.907705545,0.912901938,0.912901938,0.915782928,0.915782928
SAX2DTM2.copyAttribute,0.813079936,0.928762019,0.917059839,0.925406389,0.911544442,0.93151176,0.923544943,0.926926911,0.928414166,0.929478884,0.932909489
CTLuRandomWalkEC.run,0.745459803,0.797002077,0.794120848,0.816303794,0.838698268,0.779388845,0.863593876,0.833958983,0.752791405,0.793546617,0.836247325
Start.setOption,0.821095225,0.797698975,0.735759318,0.88009806,0.828271866,0.687262177,0.759869158,0.791588068,0.817868471,0.791588068,0.817868471
D4DataCompiler.compile,0.867534693,0.929270148,0.922604501,0.922805991,0.91865921,0.930181384,0.923495173,0.923094153,0.92727083,0.923094153,0.92727083
HttpMessage.toEventData,0.880843024,0.903227091,0.899109602,0.890755216,0.893668532,0.903456211,0.898153841,0.905311644,0.840520799,0.883777618,0.869520485
BinarySerde.doByteBufferPutUnCompressed,0.896525206,0.8733899,0.881703019,0.900020269,0.874680042,0.881216347,0.902103901,0.912713051,0.90527463,0.90400964,0.90781033
DefaultGroovyMethods.or,0.999926597,0.999926031,0.999926031,1,0.999926031,1,1,0.999926031,0.999926031,0.999926031,0.999926031
FactoryIntensityPointAlg.harris,0.802195009,0.97036767,0.990952373,0.979833967,0.990956783,0.983492255,0.983797312,0.983909011,0.984198987,0.97036767,0.983956277
Model.newSession,0.731967036,0.790660977,0.678038836,0.687304496,0.763663471,0.759604096,0.788449049,0.774363697,0.814057112,0.812812686,0.727599859
MessageSerializer.deserializeRequestFailure,0.956436162,0.960917354,0.992717206,0.992660475,0.992717206,0.992717206,0.992660522,0.992660522,0.992660522,0.992717206,0.992592454
Triangulate2ViewsGeometricMetric.triangulate,0.728159408,0.834368169,0.854757428,0.803923961,0.8537606,0.811975956,0.847065032,0.866719663,0.797261894,0.819176435,0.875773191
DisparityScoreRowFormat.process,0.890348265,0.925040841,0.918256402,0.927203601,0.920059144,0.919579387,0.928979397,0.928578615,0.918271959,0.928745568,0.917171597
ExtensionPopupMenu.dismissed,0.913542195,0.984485745,0.990936041,0.990927179,0.990640402,0.990936041,0.990640402,0.990708113,0.990640402,0.990936041,0.990640402
SignatureSpi.engineUpdate,0.840242599,0.921729743,0.921729743,0.876640483,0.90919137,0.903839469,0.904464424,0.921957314,0.90437156,0.908779204,0.904552042
FixBondOrdersTool.getBondNosForRingGroup,0.907541721,0.922591448,0.919963717,0.910022272,0.987078428,0.987163663,0.987163663,0.983035564,0.987078428,0.987078428,0.983035564
MoleculeSetRenderer.calculateDiagramBounds,0.945436077,0.862975955,0.862825632,0.885463865,0.848037302,0.848037302,0.847649872,0.847506642,0.847506642,0.848037302,0.847506642
AttributeIndexRegistry.match,0.910047793,0.93248558,0.835454822,0.93226782,0.833573341,0.834782004,0.835297048,0.835454822,0.835454822,0.835454822,0.835454822
EncodedGradientsAccumulator.storeUpdate,0.774897239,0.780811429,0.772301793,0.755821332,0.757405221,0.788298786,0.806664824,0.779479682,0.790899336,0.813415825,0.78418982
PopupMenuItemHttpMessageContainer.getInvoker,0.86976917,0.897031963,0.903378367,0.915963674,0.903747499,0.901170611,0.795977235,0.911627293,0.90683645,0.905864,0.921029627
SkewGeneralizedNormalDistribution.logpdf,0.924662053,0.954320788,0.964082301,0.947108574,0.973440289,0.969529033,0.973111808,0.973770857,0.991078854,0.975114286,0.973627329
KvStateRegistry.registerListener,0.85915532,0.922404528,0.963791132,0.954904221,0.918805122,0.920348883,0.867947221,0.917750418,0.865661561,0.86858809,0.918658197
MetaClassImpl.initialize,0.917593737,0.90888536,0.922999859,0.927199173,0.92347765,0.921585023,0.920342565,0.900337338,0.924202025,0.852320552,0.900337338
SameDiff.saveWithTrainingConfig,0.941703546,0.945649207,0.94201839,0.957322065,0.945530236,0.941198349,0.948012948,0.967837155,0.924227178,0.967837155,0.965456963
EventJournalReadOperation.shouldWait,0.747220618,0.807740271,0.781009555,0.797383547,0.651488781,0.734146953,0.782099426,0.71106267,0.667584896,0.766184211,0.778941035
StaticTypeCheckingVisitor.inferLoopElementType,0.867772622,0.875726342,0.901301742,0.872751531,0.893996954,0.875414133,0.894746721,0.888152122,0.891106963,0.874522328,0.896497965
EvaluationBinary.accuracy,0.887929697,0.962198377,0.994658172,0.999906854,0.999881983,0.999910593,0.999910593,0.999910593,1.000000119,0.999910593,0.999881983
CosineUnitlengthDistanceFunction.distance,0.864578389,0.88395977,0.952111602,0.951947869,0.951449037,0.952323675,0.898398399,0.905979812,0.894633472,0.905979812,0.894633472
MainMenuBar.getMenuImport,0.852937266,0.977660835,0.977426052,0.977660744,0.977719128,0.977426052,0.977660835,0.977426052,0.977426052,0.977673531,0.977426052
FactoryPointTracker.dda,0.875077959,0.985877752,0.948513687,0.915894321,0.987082422,0.954075217,0.957010984,0.987126827,0.987126827,0.966359377,0.921747744
ClientConfig.setLabels,0.954135845,0.999880552,0.999880552,0.999880447,1.000000119,0.999880552,1.000000119,1.000000119,0.999880552,0.999869883,1.000000119
CollUtil.zip,0.935168874,0.925810933,0.925270557,0.95676181,0.961179852,0.961532652,0.961532652,0.961532652,0.961455405,0.961532652,0.961455405
